,box,angry,disgust,fear,happy,sad,surprise,neutral
8822,"(357, 254, 97, 97)",0.01,0.0,0.04,0.01,0.01,0.01,0.91
8823,"(357, 254, 96, 96)",0.02,0.0,0.03,0.03,0.02,0.0,0.9
8824,"(357, 255, 95, 95)",0.01,0.0,0.04,0.02,0.02,0.01,0.9
8825,"(356, 253, 97, 97)",0.04,0.0,0.03,0.01,0.04,0.0,0.88
8826,"(357, 254, 94, 94)",0.03,0.0,0.01,0.01,0.03,0.0,0.91
8827,"(356, 253, 96, 96)",0.06,0.0,0.01,0.02,0.03,0.0,0.87
8828,"(356, 254, 94, 94)",0.08,0.0,0.01,0.01,0.04,0.01,0.86
8829,"(354, 251, 99, 99)",0.09,0.0,0.01,0.02,0.04,0.0,0.83
8830,"(354, 253, 97, 97)",0.06,0.0,0.01,0.03,0.02,0.0,0.88
8831,"(357, 258, 90, 90)",0.02,0.0,0.02,0.14,0.02,0.01,0.79
8832,"(354, 253, 98, 98)",0.07,0.0,0.01,0.01,0.07,0.0,0.84
8833,"(355, 255, 94, 94)",0.07,0.0,0.02,0.02,0.06,0.0,0.84
8834,"(352, 253, 97, 97)",0.05,0.0,0.01,0.01,0.03,0.0,0.9
8835,"(353, 252, 98, 98)",0.1,0.0,0.03,0.03,0.05,0.0,0.79
8836,"(352, 253, 96, 96)",0.07,0.0,0.02,0.02,0.04,0.01,0.84
8837,"(352, 253, 97, 97)",0.04,0.0,0.01,0.08,0.03,0.0,0.84
8838,"(352, 254, 95, 95)",0.1,0.0,0.02,0.04,0.06,0.0,0.78
8839,"(350, 254, 95, 95)",0.06,0.0,0.01,0.07,0.03,0.01,0.83
8840,"(349, 253, 97, 97)",0.11,0.0,0.03,0.05,0.07,0.0,0.74
8841,"(350, 253, 97, 97)",0.05,0.0,0.02,0.06,0.04,0.0,0.84
8842,"(349, 254, 96, 96)",0.03,0.0,0.01,0.08,0.02,0.0,0.86
8843,"(350, 256, 94, 94)",0.02,0.0,0.01,0.07,0.02,0.0,0.89
8844,"(349, 256, 95, 95)",0.01,0.0,0.0,0.18,0.01,0.0,0.8
8845,"(348, 254, 97, 97)",0.02,0.0,0.01,0.26,0.02,0.0,0.7
8846,"(346, 254, 97, 97)",0.02,0.0,0.01,0.42,0.02,0.0,0.53
8847,"(345, 254, 97, 97)",0.0,0.0,0.01,0.59,0.01,0.0,0.38
8848,"(346, 256, 95, 95)",0.02,0.0,0.04,0.24,0.15,0.01,0.53
8849,"(347, 258, 94, 94)",0.01,0.0,0.02,0.78,0.06,0.03,0.1
8850,"(344, 257, 97, 97)",0.04,0.0,0.04,0.6,0.13,0.06,0.13
8851,"(342, 257, 97, 97)",0.0,0.0,0.0,0.97,0.0,0.0,0.02
8852,"(347, 266, 88, 88)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8853,"(340, 259, 97, 97)",0.0,0.0,0.0,0.97,0.0,0.0,0.01
8854,"(340, 259, 96, 96)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8855,"(338, 257, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8856,"(338, 258, 98, 98)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8857,"(338, 258, 99, 99)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8858,"(340, 260, 98, 98)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8859,"(342, 262, 95, 95)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8860,"(342, 262, 95, 95)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8861,"(340, 257, 101, 101)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
8862,"(342, 259, 98, 98)",0.0,0.0,0.0,0.97,0.0,0.0,0.02
8863,"(344, 261, 95, 95)",0.0,0.0,0.0,0.96,0.0,0.0,0.04
8864,"(346, 261, 94, 94)",0.0,0.0,0.0,0.95,0.0,0.0,0.05
8865,"(343, 256, 99, 99)",0.0,0.0,0.0,0.89,0.0,0.0,0.1
8866,"(345, 257, 97, 97)",0.0,0.0,0.0,0.87,0.0,0.0,0.11
8867,"(345, 256, 99, 99)",0.0,0.0,0.0,0.88,0.0,0.01,0.11
8868,"(347, 256, 98, 98)",0.0,0.0,0.0,0.91,0.0,0.0,0.08
8869,"(348, 257, 98, 98)",0.0,0.0,0.0,0.88,0.01,0.01,0.1
8870,"(350, 257, 97, 97)",0.0,0.0,0.0,0.9,0.0,0.01,0.08
8871,"(350, 257, 97, 97)",0.0,0.0,0.0,0.87,0.0,0.01,0.11
8872,"(352, 258, 95, 95)",0.0,0.0,0.01,0.83,0.02,0.01,0.13
8873,"(350, 255, 98, 98)",0.01,0.0,0.01,0.6,0.02,0.02,0.34
8874,"(350, 256, 97, 97)",0.02,0.0,0.02,0.3,0.02,0.03,0.61
8875,"(351, 256, 98, 98)",0.03,0.0,0.1,0.11,0.06,0.2,0.5
8876,"(351, 256, 98, 98)",0.03,0.0,0.1,0.02,0.07,0.42,0.34
8877,"(351, 256, 98, 98)",0.04,0.0,0.07,0.02,0.04,0.66,0.17
8878,"(353, 255, 98, 98)",0.08,0.0,0.18,0.01,0.17,0.19,0.38
8879,"(355, 258, 95, 95)",0.02,0.0,0.1,0.05,0.05,0.19,0.59
8880,"(356, 258, 94, 94)",0.02,0.0,0.12,0.05,0.08,0.04,0.68
8881,"(356, 260, 91, 91)",0.02,0.0,0.05,0.2,0.03,0.04,0.65
8882,"(358, 257, 94, 94)",0.02,0.0,0.03,0.09,0.06,0.02,0.78
8883,"(357, 256, 96, 96)",0.04,0.0,0.04,0.06,0.07,0.03,0.76
8884,"(359, 256, 95, 95)",0.02,0.0,0.03,0.03,0.04,0.01,0.87
8885,"(360, 256, 95, 95)",0.02,0.0,0.02,0.02,0.04,0.01,0.89
8886,"(359, 255, 97, 97)",0.02,0.0,0.02,0.03,0.03,0.01,0.89
8887,"(359, 255, 97, 97)",0.02,0.0,0.04,0.06,0.03,0.01,0.83
8888,"(360, 255, 98, 98)",0.03,0.0,0.16,0.08,0.03,0.21,0.49
8889,"(360, 255, 99, 99)",0.02,0.0,0.07,0.1,0.02,0.53,0.26
8890,"(361, 258, 96, 96)",0.03,0.0,0.06,0.16,0.01,0.37,0.37
8891,"(360, 254, 101, 101)",0.02,0.0,0.08,0.08,0.03,0.62,0.17
8892,"(362, 254, 99, 99)",0.03,0.0,0.13,0.13,0.03,0.42,0.25
8893,"(363, 255, 99, 99)",0.02,0.0,0.1,0.13,0.02,0.23,0.5
8894,"(363, 255, 100, 100)",0.02,0.0,0.06,0.18,0.02,0.27,0.45
8895,"(364, 255, 100, 100)",0.03,0.0,0.07,0.17,0.02,0.26,0.44
8896,"(366, 257, 98, 98)",0.02,0.0,0.07,0.18,0.03,0.2,0.49
8897,"(365, 256, 99, 99)",0.06,0.0,0.14,0.12,0.06,0.18,0.43
8898,"(368, 257, 96, 96)",0.02,0.0,0.06,0.08,0.02,0.02,0.79
8899,"(369, 257, 96, 96)",0.01,0.0,0.02,0.05,0.02,0.0,0.89
8900,"(369, 257, 96, 96)",0.02,0.0,0.03,0.05,0.03,0.01,0.87
8901,"(369, 257, 96, 96)",0.05,0.0,0.04,0.05,0.07,0.02,0.78
8902,"(368, 256, 97, 97)",0.05,0.0,0.03,0.05,0.06,0.04,0.76
8903,"(369, 257, 95, 95)",0.04,0.0,0.02,0.04,0.07,0.03,0.8
8904,"(369, 258, 94, 94)",0.05,0.0,0.02,0.04,0.05,0.02,0.82
8905,"(368, 257, 95, 95)",0.09,0.0,0.04,0.02,0.13,0.03,0.69
8906,"(368, 257, 95, 95)",0.06,0.0,0.04,0.05,0.13,0.03,0.7
8907,"(367, 258, 94, 94)",0.07,0.0,0.04,0.08,0.16,0.02,0.64
8908,"(366, 258, 94, 94)",0.1,0.0,0.04,0.06,0.21,0.02,0.56
8909,"(365, 259, 93, 93)",0.07,0.0,0.02,0.05,0.12,0.02,0.71
8910,"(365, 260, 93, 93)",0.03,0.0,0.02,0.04,0.05,0.01,0.85
8911,"(365, 259, 93, 93)",0.03,0.0,0.03,0.03,0.08,0.03,0.8
8912,"(364, 261, 91, 91)",0.01,0.0,0.03,0.1,0.03,0.01,0.82
8913,"(364, 259, 93, 93)",0.03,0.0,0.02,0.15,0.05,0.01,0.74
8914,"(364, 259, 92, 92)",0.01,0.0,0.01,0.23,0.03,0.01,0.71
8915,"(363, 258, 94, 94)",0.03,0.0,0.02,0.16,0.06,0.01,0.73
8916,"(361, 256, 96, 96)",0.03,0.0,0.01,0.31,0.04,0.01,0.6
8917,"(362, 257, 94, 94)",0.02,0.0,0.01,0.45,0.03,0.01,0.49
8918,"(359, 255, 96, 96)",0.04,0.0,0.01,0.31,0.05,0.01,0.58
8919,"(361, 257, 94, 94)",0.02,0.0,0.02,0.35,0.04,0.01,0.57
8920,"(362, 257, 93, 93)",0.01,0.0,0.01,0.49,0.02,0.01,0.46
8921,"(362, 257, 92, 92)",0.01,0.0,0.01,0.72,0.01,0.01,0.25
8922,"(361, 257, 93, 93)",0.0,0.0,0.0,0.87,0.0,0.0,0.12
8923,"(361, 256, 93, 93)",0.01,0.0,0.01,0.7,0.02,0.01,0.25
8924,"(362, 257, 92, 92)",0.0,0.0,0.0,0.91,0.0,0.0,0.08
8925,"(360, 256, 93, 93)",0.0,0.0,0.0,0.93,0.0,0.0,0.06
8926,"(360, 256, 93, 93)",0.0,0.0,0.0,0.93,0.0,0.0,0.06
8927,"(360, 257, 90, 90)",0.0,0.0,0.0,0.96,0.0,0.0,0.03
8928,"(360, 256, 92, 92)",0.0,0.0,0.0,0.97,0.0,0.0,0.03
8929,"(360, 256, 92, 92)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
8930,"(360, 256, 92, 92)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8931,"(358, 254, 94, 94)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
8932,"(358, 254, 93, 93)",0.0,0.0,0.0,0.97,0.0,0.0,0.02
8933,"(357, 252, 95, 95)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
8934,"(358, 253, 93, 93)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
8935,"(358, 252, 93, 93)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8936,"(358, 251, 93, 93)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
8937,"(359, 252, 91, 91)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8938,"(358, 251, 92, 92)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8939,"(358, 251, 93, 93)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8940,"(358, 252, 92, 92)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
8941,"(358, 252, 92, 92)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8942,"(357, 251, 95, 95)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8943,"(356, 251, 95, 95)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8944,"(355, 251, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8945,"(354, 250, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8946,"(354, 250, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8947,"(350, 246, 108, 108)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8948,"(353, 248, 101, 101)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8949,"(353, 247, 101, 101)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8950,"(352, 247, 102, 102)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8951,"(352, 247, 103, 103)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8952,"(352, 246, 103, 103)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8953,"(355, 249, 101, 101)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8954,"(355, 249, 102, 102)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8955,"(355, 249, 102, 102)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8956,"(355, 249, 103, 103)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8957,"(355, 249, 102, 102)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8958,"(358, 251, 98, 98)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8959,"(355, 249, 103, 103)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8960,"(357, 252, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8961,"(357, 252, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8962,"(358, 253, 98, 98)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8963,"(357, 253, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8964,"(357, 252, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8965,"(357, 253, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8966,"(357, 253, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8967,"(357, 256, 93, 93)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8968,"(354, 250, 102, 102)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8969,"(355, 251, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8970,"(354, 251, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8971,"(354, 251, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8972,"(353, 250, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8973,"(353, 250, 100, 100)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8974,"(354, 252, 98, 98)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8975,"(354, 252, 98, 98)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8976,"(354, 252, 97, 97)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8977,"(354, 253, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8978,"(355, 255, 95, 95)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8979,"(354, 253, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8980,"(351, 252, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8981,"(351, 252, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8982,"(352, 253, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8983,"(352, 254, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8984,"(352, 253, 97, 97)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8985,"(352, 254, 96, 96)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8986,"(351, 253, 97, 97)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8987,"(351, 254, 97, 97)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8988,"(351, 254, 98, 98)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8989,"(350, 253, 99, 99)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
8990,"(350, 253, 99, 99)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8991,"(351, 254, 96, 96)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8992,"(350, 253, 98, 98)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8993,"(349, 252, 100, 100)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8994,"(349, 253, 99, 99)",0.0,0.0,0.0,0.99,0.0,0.01,0.0
8995,"(349, 252, 100, 100)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8996,"(349, 253, 100, 100)",0.0,0.0,0.0,0.99,0.0,0.01,0.0
8997,"(348, 252, 101, 101)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
8998,"(350, 253, 99, 99)",0.0,0.0,0.0,0.98,0.0,0.01,0.01
8999,"(348, 252, 100, 100)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
9000,"(349, 253, 99, 99)",0.0,0.0,0.0,0.98,0.0,0.0,0.02
9001,"(347, 251, 101, 101)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
9002,"(347, 252, 100, 100)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
9003,"(348, 253, 99, 99)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
9004,"(347, 253, 100, 100)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
9005,"(348, 253, 99, 99)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
9006,"(349, 254, 98, 98)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
9007,"(348, 253, 100, 100)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
9008,"(349, 255, 97, 97)",0.0,0.0,0.0,0.98,0.0,0.01,0.01
9009,"(350, 255, 98, 98)",0.0,0.0,0.0,0.97,0.0,0.0,0.02
9010,"(351, 255, 97, 97)",0.0,0.0,0.0,0.93,0.0,0.01,0.06
9011,"(352, 255, 97, 97)",0.01,0.0,0.01,0.83,0.0,0.01,0.14
9012,"(351, 254, 98, 98)",0.01,0.0,0.01,0.87,0.0,0.01,0.1
9013,"(352, 254, 98, 98)",0.01,0.0,0.01,0.84,0.0,0.02,0.11
9014,"(353, 254, 98, 98)",0.01,0.0,0.01,0.85,0.0,0.03,0.11
9015,"(355, 256, 96, 96)",0.0,0.0,0.01,0.64,0.0,0.01,0.33
9016,"(355, 254, 98, 98)",0.01,0.0,0.03,0.57,0.01,0.03,0.36
9017,"(354, 254, 99, 99)",0.01,0.0,0.02,0.56,0.01,0.02,0.39
9018,"(354, 253, 100, 100)",0.02,0.0,0.02,0.62,0.01,0.03,0.31
9019,"(356, 255, 98, 98)",0.01,0.0,0.01,0.5,0.01,0.03,0.43
9020,"(356, 255, 98, 98)",0.02,0.0,0.03,0.41,0.02,0.03,0.48
9021,"(357, 255, 97, 97)",0.06,0.0,0.13,0.31,0.04,0.05,0.41
9022,"(356, 254, 99, 99)",0.02,0.0,0.03,0.58,0.01,0.03,0.32
9023,"(357, 255, 97, 97)",0.04,0.0,0.06,0.46,0.01,0.08,0.34
9024,"(356, 253, 100, 100)",0.02,0.0,0.02,0.75,0.01,0.02,0.19
9025,"(355, 252, 101, 101)",0.03,0.0,0.05,0.69,0.01,0.1,0.11
9026,"(356, 253, 100, 100)",0.03,0.0,0.06,0.47,0.02,0.13,0.29
9027,"(355, 251, 102, 102)",0.03,0.0,0.05,0.51,0.01,0.36,0.04
9028,"(356, 255, 94, 94)",0.04,0.01,0.06,0.25,0.01,0.61,0.03
9029,"(354, 250, 102, 102)",0.04,0.0,0.08,0.44,0.02,0.37,0.04
9030,"(353, 248, 104, 104)",0.03,0.0,0.04,0.78,0.01,0.06,0.07
9031,"(355, 254, 95, 95)",0.05,0.0,0.05,0.28,0.02,0.02,0.57
9032,"(354, 249, 101, 101)",0.01,0.0,0.01,0.73,0.01,0.0,0.23
9033,"(353, 249, 100, 100)",0.01,0.0,0.01,0.68,0.01,0.0,0.28
9034,"(355, 252, 96, 96)",0.02,0.0,0.02,0.37,0.01,0.0,0.58
9035,"(356, 253, 94, 94)",0.03,0.0,0.06,0.43,0.02,0.01,0.44
9036,"(353, 250, 98, 98)",0.02,0.0,0.02,0.79,0.01,0.01,0.16
9037,"(354, 251, 97, 97)",0.02,0.01,0.03,0.66,0.01,0.0,0.26
9038,"(355, 253, 95, 95)",0.02,0.0,0.03,0.48,0.01,0.0,0.46
9039,"(352, 250, 99, 99)",0.01,0.0,0.01,0.82,0.01,0.0,0.15
9040,"(351, 250, 99, 99)",0.04,0.01,0.03,0.73,0.02,0.01,0.17
9041,"(351, 250, 99, 99)",0.01,0.0,0.01,0.84,0.01,0.0,0.12
9042,"(352, 250, 99, 99)",0.0,0.0,0.0,0.85,0.0,0.0,0.13
9043,"(353, 253, 95, 95)",0.03,0.01,0.06,0.62,0.02,0.01,0.25
9044,"(351, 251, 98, 98)",0.01,0.0,0.03,0.79,0.01,0.01,0.15
9045,"(350, 250, 100, 100)",0.02,0.0,0.02,0.62,0.02,0.01,0.31
9046,"(351, 251, 99, 99)",0.01,0.0,0.01,0.68,0.0,0.01,0.29
9047,"(351, 251, 98, 98)",0.02,0.0,0.04,0.65,0.02,0.01,0.25
9048,"(352, 253, 95, 95)",0.03,0.0,0.09,0.44,0.04,0.01,0.38
9049,"(351, 251, 98, 98)",0.02,0.0,0.06,0.55,0.02,0.01,0.33
9050,"(351, 251, 98, 98)",0.03,0.0,0.07,0.45,0.04,0.01,0.39
9051,"(352, 251, 97, 97)",0.01,0.0,0.03,0.54,0.02,0.0,0.4
9052,"(350, 251, 98, 98)",0.04,0.01,0.05,0.53,0.03,0.01,0.32
9053,"(351, 251, 98, 98)",0.02,0.0,0.03,0.55,0.02,0.01,0.38
9054,"(350, 250, 99, 99)",0.05,0.01,0.05,0.51,0.03,0.01,0.34
9055,"(351, 251, 98, 98)",0.04,0.01,0.1,0.39,0.05,0.01,0.4
9056,"(351, 253, 96, 96)",0.02,0.0,0.07,0.42,0.02,0.01,0.45
9057,"(351, 250, 99, 99)",0.06,0.02,0.11,0.29,0.08,0.01,0.43
9058,"(351, 250, 99, 99)",0.03,0.0,0.05,0.43,0.03,0.01,0.45
9059,"(353, 253, 96, 96)",0.02,0.0,0.07,0.18,0.03,0.01,0.68
9060,"(351, 251, 99, 99)",0.08,0.03,0.08,0.28,0.05,0.01,0.46
9061,"(351, 251, 100, 100)",0.02,0.0,0.02,0.57,0.01,0.01,0.38
9062,"(352, 252, 97, 97)",0.05,0.01,0.12,0.38,0.03,0.01,0.4
9063,"(351, 250, 99, 99)",0.07,0.01,0.12,0.4,0.04,0.01,0.34
9064,"(351, 251, 100, 100)",0.02,0.0,0.04,0.31,0.01,0.01,0.61
9065,"(349, 249, 102, 102)",0.04,0.0,0.11,0.28,0.05,0.02,0.49
9066,"(349, 249, 102, 102)",0.04,0.0,0.13,0.22,0.05,0.03,0.52
9067,"(349, 248, 103, 103)",0.02,0.0,0.09,0.22,0.03,0.05,0.59
9068,"(346, 246, 106, 106)",0.02,0.0,0.12,0.4,0.05,0.09,0.32
9069,"(348, 247, 103, 103)",0.03,0.0,0.15,0.11,0.06,0.05,0.59
9070,"(346, 246, 104, 104)",0.08,0.01,0.16,0.24,0.07,0.1,0.34
9071,"(345, 244, 102, 102)",0.04,0.0,0.12,0.34,0.08,0.05,0.37
9072,"(346, 245, 102, 102)",0.1,0.01,0.33,0.09,0.09,0.05,0.33
9073,"(349, 247, 96, 96)",0.05,0.01,0.36,0.03,0.07,0.02,0.46
9074,"(349, 247, 94, 94)",0.05,0.0,0.27,0.05,0.06,0.01,0.55
9075,"(349, 245, 94, 94)",0.05,0.0,0.19,0.03,0.06,0.0,0.66
9076,"(346, 244, 94, 94)",0.05,0.0,0.14,0.14,0.07,0.0,0.6
9077,"(346, 243, 94, 94)",0.05,0.0,0.13,0.17,0.06,0.0,0.58
9078,"(346, 241, 95, 95)",0.06,0.0,0.16,0.19,0.09,0.0,0.5
9079,"(346, 241, 96, 96)",0.08,0.0,0.17,0.3,0.11,0.0,0.33
9080,"(345, 240, 97, 97)",0.06,0.0,0.08,0.69,0.09,0.0,0.08
9081,"(347, 242, 93, 93)",0.02,0.0,0.13,0.71,0.07,0.0,0.06
9082,"(348, 242, 93, 93)",0.02,0.0,0.11,0.57,0.09,0.0,0.2
9083,"(349, 242, 92, 92)",0.03,0.0,0.1,0.5,0.1,0.0,0.28
9084,"(350, 242, 91, 91)",0.06,0.0,0.14,0.29,0.13,0.0,0.38
9085,"(350, 242, 91, 91)",0.06,0.0,0.13,0.24,0.12,0.0,0.44
9086,"(352, 242, 89, 89)",0.03,0.0,0.1,0.11,0.09,0.0,0.67
9087,"(352, 241, 90, 90)",0.05,0.0,0.15,0.15,0.11,0.0,0.54
9088,"(352, 241, 90, 90)",0.05,0.0,0.12,0.16,0.11,0.0,0.55
9089,"(352, 239, 91, 91)",0.08,0.0,0.13,0.23,0.08,0.0,0.49
9090,"(353, 240, 89, 89)",0.03,0.0,0.06,0.15,0.04,0.0,0.71
9091,"(353, 240, 89, 89)",0.04,0.0,0.12,0.17,0.12,0.01,0.55
9092,"(353, 241, 88, 88)",0.06,0.0,0.11,0.34,0.19,0.0,0.3
9093,"(353, 240, 90, 90)",0.04,0.0,0.1,0.38,0.1,0.0,0.37
9094,"(353, 240, 90, 90)",0.06,0.0,0.1,0.46,0.1,0.0,0.28
9095,"(354, 240, 89, 89)",0.03,0.0,0.09,0.22,0.07,0.0,0.58
9096,"(354, 241, 88, 88)",0.07,0.0,0.11,0.12,0.05,0.0,0.64
9097,"(352, 239, 90, 90)",0.05,0.0,0.06,0.02,0.05,0.0,0.82
9098,"(355, 240, 88, 88)",0.05,0.0,0.09,0.01,0.08,0.0,0.78
9099,"(355, 241, 86, 86)",0.03,0.0,0.05,0.02,0.04,0.0,0.86
9100,"(354, 242, 87, 87)",0.03,0.0,0.05,0.04,0.04,0.0,0.84
9101,"(353, 241, 91, 91)",0.05,0.0,0.09,0.12,0.07,0.0,0.67
9102,"(353, 242, 90, 90)",0.05,0.0,0.13,0.3,0.08,0.0,0.44
9103,"(353, 241, 93, 93)",0.05,0.0,0.08,0.3,0.12,0.0,0.45
9104,"(354, 242, 92, 92)",0.05,0.0,0.13,0.25,0.16,0.0,0.42
9105,"(353, 242, 92, 92)",0.09,0.01,0.13,0.23,0.17,0.0,0.36
9106,"(354, 242, 92, 92)",0.06,0.0,0.15,0.09,0.17,0.0,0.53
9107,"(354, 242, 92, 92)",0.12,0.0,0.17,0.1,0.16,0.0,0.44
9108,"(355, 242, 92, 92)",0.09,0.0,0.18,0.11,0.18,0.0,0.44
9109,"(355, 243, 91, 91)",0.08,0.0,0.17,0.1,0.16,0.0,0.49
9110,"(356, 242, 92, 92)",0.08,0.0,0.13,0.04,0.1,0.0,0.66
9111,"(354, 243, 92, 92)",0.03,0.0,0.06,0.04,0.02,0.0,0.84
9112,"(357, 244, 88, 88)",0.03,0.0,0.06,0.01,0.04,0.0,0.87
9113,"(357, 244, 88, 88)",0.04,0.0,0.07,0.01,0.04,0.0,0.85
9114,"(356, 243, 90, 90)",0.02,0.0,0.03,0.01,0.03,0.0,0.91
9115,"(356, 243, 90, 90)",0.03,0.0,0.02,0.01,0.02,0.0,0.92
9116,"(357, 244, 89, 89)",0.02,0.0,0.02,0.0,0.02,0.0,0.94
9117,"(356, 244, 90, 90)",0.03,0.0,0.02,0.01,0.02,0.0,0.93
9118,"(356, 244, 90, 90)",0.03,0.0,0.02,0.01,0.03,0.0,0.91
9119,"(356, 244, 90, 90)",0.03,0.0,0.02,0.0,0.02,0.0,0.92
9120,"(355, 243, 92, 92)",0.02,0.0,0.01,0.0,0.02,0.0,0.95
9121,"(355, 245, 90, 90)",0.02,0.0,0.01,0.01,0.02,0.0,0.94
9122,"(356, 246, 89, 89)",0.02,0.0,0.02,0.0,0.02,0.0,0.93
9123,"(355, 246, 90, 90)",0.02,0.0,0.01,0.01,0.02,0.0,0.94
9124,"(355, 246, 90, 90)",0.01,0.0,0.01,0.0,0.01,0.0,0.96
9125,"(355, 246, 89, 89)",0.03,0.0,0.01,0.01,0.02,0.0,0.93
9126,"(355, 246, 90, 90)",0.02,0.0,0.02,0.0,0.02,0.0,0.94
9127,"(355, 247, 90, 90)",0.01,0.0,0.02,0.0,0.02,0.0,0.94
9128,"(352, 246, 91, 91)",0.03,0.0,0.03,0.02,0.02,0.0,0.9
9129,"(354, 247, 91, 91)",0.01,0.0,0.02,0.0,0.02,0.0,0.95
9130,"(354, 246, 92, 92)",0.02,0.0,0.02,0.0,0.03,0.0,0.94
9131,"(354, 247, 91, 91)",0.02,0.0,0.03,0.01,0.02,0.0,0.92
