,box,angry,disgust,fear,happy,sad,surprise,neutral
65,"(289, 282, 125, 125)",0,0,0.02,0.04,0.01,0,0.93
66,"(289, 282, 125, 125)",0,0,0.02,0.03,0.02,0,0.92
67,"(290, 282, 124, 124)",0,0,0.02,0.03,0.01,0,0.94
68,"(290, 283, 123, 123)",0,0,0.03,0.07,0.02,0,0.88
69,"(290, 283, 123, 123)",0,0,0.02,0.04,0.01,0,0.92
70,"(292, 285, 120, 120)",0,0,0.05,0.05,0.04,0,0.85
71,"(290, 284, 123, 123)",0,0,0.05,0.02,0.04,0,0.89
72,"(290, 283, 124, 124)",0,0,0.04,0.02,0.02,0,0.92
73,"(290, 283, 124, 124)",0,0,0.02,0.03,0.01,0,0.93
74,"(291, 284, 123, 123)",0,0,0.05,0.02,0.03,0,0.89
75,"(290, 283, 124, 124)",0,0,0.03,0.03,0.02,0,0.92
76,"(291, 284, 123, 123)",0,0,0.02,0.02,0.02,0,0.93
77,"(290, 284, 124, 124)",0,0,0.03,0.04,0.03,0,0.9
78,"(289, 282, 127, 127)",0,0,0.02,0.08,0.01,0,0.89
79,"(290, 283, 126, 126)",0,0,0.03,0.09,0.01,0,0.87
80,"(290, 283, 126, 126)",0,0,0.03,0.03,0.02,0,0.91
81,"(291, 285, 124, 124)",0,0,0.02,0.05,0.02,0,0.9
82,"(291, 284, 125, 125)",0.01,0,0.04,0.03,0.02,0,0.91
83,"(292, 285, 123, 123)",0,0,0.04,0.03,0.02,0,0.91
84,"(291, 285, 123, 123)",0,0,0.01,0.02,0.01,0,0.95
85,"(290, 283, 126, 126)",0,0,0.01,0.09,0.01,0,0.88
86,"(290, 283, 126, 126)",0,0,0.02,0.05,0.02,0,0.91
87,"(290, 283, 126, 126)",0,0,0.04,0.04,0.02,0,0.89
88,"(290, 284, 126, 126)",0,0,0.03,0.03,0.03,0,0.91
89,"(291, 285, 124, 124)",0,0,0.03,0.05,0.02,0,0.9
90,"(291, 283, 126, 126)",0.01,0,0.06,0.03,0.03,0,0.87
91,"(291, 284, 125, 125)",0,0,0.02,0.04,0.02,0,0.91
92,"(291, 284, 125, 125)",0,0,0.03,0.07,0.02,0,0.87
93,"(292, 284, 124, 124)",0.01,0,0.04,0.03,0.02,0,0.9
94,"(290, 283, 126, 126)",0,0,0.02,0.1,0.01,0,0.87
95,"(292, 284, 124, 124)",0.01,0,0.05,0.05,0.02,0,0.88
96,"(291, 283, 125, 125)",0,0,0.03,0.06,0.01,0,0.89
97,"(290, 282, 127, 127)",0,0,0.04,0.07,0.02,0,0.86
98,"(292, 285, 123, 123)",0.01,0,0.07,0.04,0.03,0,0.86
99,"(291, 283, 125, 125)",0.01,0,0.04,0.04,0.02,0,0.9
100,"(290, 283, 126, 126)",0.01,0,0.04,0.04,0.02,0,0.9
101,"(290, 283, 126, 126)",0,0,0.03,0.05,0.01,0,0.91
102,"(290, 283, 126, 126)",0.01,0,0.02,0.08,0.01,0,0.89
103,"(291, 285, 124, 124)",0,0,0.04,0.05,0.02,0,0.88
104,"(290, 283, 127, 127)",0.01,0,0.06,0.04,0.03,0,0.86
105,"(289, 282, 127, 127)",0,0,0.02,0.03,0.02,0,0.93
106,"(291, 284, 124, 124)",0,0,0.02,0.02,0.01,0,0.94
107,"(290, 283, 124, 124)",0,0,0.01,0.04,0.01,0,0.93
108,"(290, 282, 127, 127)",0,0,0.02,0.04,0.01,0,0.92
109,"(291, 283, 125, 125)",0,0,0.01,0.04,0.01,0,0.94
110,"(291, 282, 127, 127)",0,0,0.03,0.03,0.01,0,0.92
111,"(290, 281, 128, 128)",0,0,0.02,0.03,0.02,0,0.92
112,"(291, 282, 127, 127)",0,0,0.02,0.06,0.02,0,0.9
113,"(291, 281, 128, 128)",0,0,0.03,0.07,0.01,0,0.89
114,"(291, 281, 128, 128)",0,0,0.02,0.04,0.01,0,0.92
115,"(292, 282, 127, 127)",0,0,0.02,0.05,0.01,0,0.92
116,"(294, 283, 124, 124)",0,0,0.02,0.03,0.01,0,0.94
117,"(292, 281, 128, 128)",0,0,0.02,0.05,0.01,0,0.92
118,"(292, 282, 126, 126)",0,0,0.02,0.05,0.01,0,0.92
119,"(293, 282, 126, 126)",0,0,0.02,0.06,0.01,0,0.91
120,"(293, 282, 126, 126)",0,0,0.02,0.06,0.01,0,0.9
121,"(293, 283, 125, 125)",0,0,0.03,0.03,0.01,0,0.93
122,"(292, 282, 126, 126)",0,0,0.02,0.03,0.02,0,0.93
123,"(292, 282, 126, 126)",0,0,0.01,0.02,0.01,0,0.95
124,"(293, 283, 125, 125)",0,0,0.02,0.03,0.01,0,0.93
125,"(292, 282, 126, 126)",0,0,0.03,0.02,0.02,0,0.93
126,"(292, 282, 126, 126)",0,0,0.03,0.06,0.02,0,0.88
127,"(292, 283, 125, 125)",0,0,0.03,0.01,0.02,0,0.94
128,"(292, 282, 126, 126)",0,0,0.03,0.01,0.02,0,0.93
129,"(291, 281, 128, 128)",0,0,0.01,0.04,0.01,0,0.93
130,"(292, 283, 125, 125)",0,0,0.05,0.01,0.03,0,0.91
131,"(291, 281, 127, 127)",0,0,0.03,0.01,0.02,0,0.94
132,"(292, 282, 126, 126)",0,0,0.03,0.03,0.01,0,0.92
133,"(293, 282, 126, 126)",0,0,0.03,0.02,0.01,0,0.93
134,"(290, 281, 129, 129)",0,0,0.03,0.04,0.02,0,0.9
135,"(292, 282, 126, 126)",0,0,0.03,0.02,0.02,0,0.94
136,"(294, 283, 124, 124)",0,0,0.03,0.01,0.01,0,0.94
137,"(294, 283, 124, 124)",0,0,0.03,0.02,0.01,0,0.94
138,"(292, 282, 126, 126)",0,0,0.04,0.02,0.02,0,0.92
139,"(292, 282, 126, 126)",0,0,0.03,0.01,0.02,0,0.94
140,"(292, 282, 126, 126)",0,0,0.03,0.01,0.02,0,0.93
141,"(291, 280, 128, 128)",0,0,0.01,0.02,0.01,0,0.95
142,"(292, 281, 127, 127)",0,0,0.02,0.03,0.01,0,0.94
143,"(292, 281, 128, 128)",0,0,0.03,0.01,0.02,0,0.93
144,"(294, 283, 125, 125)",0,0,0.03,0.01,0.01,0,0.95
145,"(293, 283, 125, 125)",0,0,0.04,0.01,0.02,0,0.93
146,"(291, 281, 128, 128)",0,0,0.02,0.01,0.02,0,0.94
147,"(292, 282, 127, 127)",0,0,0.02,0.04,0.01,0,0.92
148,"(293, 282, 126, 126)",0,0,0.03,0.03,0.02,0,0.91
149,"(292, 280, 128, 128)",0.01,0,0.03,0.01,0.03,0,0.92
150,"(292, 281, 127, 127)",0,0,0.03,0.02,0.02,0,0.92
151,"(291, 283, 127, 127)",0,0,0.03,0.02,0.02,0,0.92
152,"(292, 282, 127, 127)",0.01,0,0.03,0.01,0.02,0,0.93
153,"(290, 279, 130, 130)",0,0,0.02,0.02,0.02,0,0.93
154,"(293, 283, 125, 125)",0,0,0.03,0.02,0.01,0,0.94
155,"(291, 281, 128, 128)",0.01,0,0.03,0.01,0.02,0,0.93
156,"(292, 282, 127, 127)",0,0,0.02,0.04,0.01,0,0.93
157,"(291, 281, 128, 128)",0,0,0.03,0.03,0.02,0,0.92
158,"(291, 281, 128, 128)",0,0,0.02,0.03,0.02,0,0.93
159,"(291, 282, 127, 127)",0,0,0.02,0.02,0.01,0,0.95
160,"(292, 283, 125, 125)",0,0,0.06,0.01,0.03,0,0.9
161,"(291, 282, 127, 127)",0,0,0.02,0.02,0.01,0,0.94
162,"(294, 285, 122, 122)",0,0,0.03,0.02,0.01,0,0.93
163,"(292, 283, 125, 125)",0,0,0.04,0.01,0.01,0,0.93
164,"(292, 282, 126, 126)",0.01,0,0.03,0.02,0.01,0,0.93
165,"(291, 282, 127, 127)",0,0,0.05,0.02,0.02,0,0.9
166,"(292, 283, 126, 126)",0.01,0,0.12,0.02,0.04,0,0.82
167,"(292, 283, 125, 125)",0,0,0.04,0.02,0.01,0,0.92
168,"(293, 284, 124, 124)",0,0,0.04,0.01,0.02,0,0.93
169,"(291, 283, 126, 126)",0,0,0.04,0.01,0.02,0,0.92
170,"(292, 283, 124, 124)",0,0,0.02,0.02,0.01,0,0.94
171,"(293, 283, 126, 126)",0.01,0,0.08,0.01,0.03,0,0.87
172,"(293, 283, 125, 125)",0.01,0,0.06,0.02,0.02,0,0.9
173,"(292, 283, 124, 124)",0.01,0,0.03,0.04,0.02,0,0.91
174,"(292, 282, 127, 127)",0,0,0.04,0.02,0.02,0,0.92
175,"(292, 282, 127, 127)",0.01,0,0.06,0.01,0.03,0,0.89
176,"(291, 281, 128, 128)",0,0,0.03,0.02,0.01,0,0.93
177,"(293, 281, 127, 127)",0.01,0,0.05,0.02,0.03,0,0.9
178,"(291, 279, 130, 130)",0.01,0,0.02,0.02,0.02,0,0.94
179,"(292, 280, 129, 129)",0,0,0.02,0.03,0.02,0,0.93
180,"(292, 281, 128, 128)",0,0,0.02,0.04,0.01,0,0.93
181,"(293, 281, 127, 127)",0.01,0,0.03,0.02,0.02,0,0.93
182,"(292, 280, 129, 129)",0,0,0.03,0.04,0.02,0,0.91
183,"(292, 281, 128, 128)",0,0,0.04,0.04,0.02,0,0.9
184,"(293, 281, 127, 127)",0.01,0,0.05,0.01,0.03,0,0.89
185,"(292, 281, 127, 127)",0.01,0,0.04,0.01,0.03,0,0.91
186,"(292, 282, 127, 127)",0,0,0.04,0.02,0.02,0,0.91
187,"(293, 283, 125, 125)",0.01,0,0.05,0.02,0.01,0,0.91
188,"(291, 281, 128, 128)",0,0,0.03,0.04,0.02,0,0.91
189,"(291, 281, 128, 128)",0,0,0.02,0.03,0.01,0,0.93
190,"(291, 281, 128, 128)",0.01,0,0.02,0.04,0.01,0,0.91
191,"(291, 280, 129, 129)",0.01,0,0.03,0.02,0.02,0,0.92
192,"(290, 280, 129, 129)",0.01,0,0.03,0.02,0.02,0,0.92
193,"(291, 280, 129, 129)",0.01,0,0.04,0.02,0.03,0,0.9
194,"(292, 282, 127, 127)",0,0,0.03,0.03,0.02,0,0.91
195,"(291, 280, 129, 129)",0.01,0,0.04,0.01,0.02,0,0.91
196,"(291, 280, 129, 129)",0.01,0,0.05,0.01,0.02,0,0.9
197,"(292, 281, 128, 128)",0,0,0.03,0.03,0.02,0,0.93
198,"(290, 279, 130, 130)",0.01,0,0.03,0.01,0.02,0,0.93
199,"(291, 280, 128, 128)",0.01,0,0.03,0.02,0.02,0,0.92
200,"(292, 282, 127, 127)",0,0,0.03,0.02,0.02,0,0.92
201,"(292, 282, 126, 126)",0,0,0.04,0.02,0.02,0,0.92
202,"(293, 282, 126, 126)",0.01,0,0.03,0.01,0.02,0,0.93
203,"(292, 283, 126, 126)",0.01,0,0.06,0.02,0.03,0,0.88
204,"(293, 282, 126, 126)",0.01,0,0.09,0.01,0.05,0,0.83
205,"(291, 280, 129, 129)",0.01,0,0.04,0.03,0.02,0,0.9
206,"(293, 282, 126, 126)",0,0,0.03,0.02,0.02,0,0.92
207,"(293, 285, 122, 122)",0.01,0,0.05,0.01,0.03,0,0.91
208,"(292, 281, 127, 127)",0,0,0.02,0.02,0.01,0,0.94
209,"(292, 280, 128, 128)",0,0,0.03,0.01,0.02,0,0.93
210,"(292, 281, 127, 127)",0,0,0.03,0.03,0.02,0,0.91
211,"(292, 280, 128, 128)",0,0,0.02,0.02,0.01,0,0.94
212,"(292, 281, 127, 127)",0,0,0.02,0.02,0.02,0,0.94
213,"(293, 281, 127, 127)",0,0,0.04,0.04,0.01,0,0.91
214,"(292, 279, 129, 129)",0.01,0,0.04,0.02,0.02,0,0.9
215,"(291, 279, 130, 130)",0,0,0.03,0.02,0.02,0,0.91
216,"(293, 280, 128, 128)",0.01,0,0.04,0.01,0.03,0,0.91
217,"(291, 278, 130, 130)",0.01,0,0.04,0.02,0.02,0,0.91
218,"(293, 280, 127, 127)",0,0,0.04,0.01,0.03,0,0.91
219,"(293, 280, 127, 127)",0.01,0,0.05,0.01,0.03,0,0.91
220,"(292, 278, 130, 130)",0.01,0,0.04,0.01,0.04,0,0.9
221,"(293, 279, 128, 128)",0.01,0,0.07,0.01,0.04,0,0.87
222,"(294, 285, 121, 121)",0.01,0,0.13,0.01,0.06,0,0.79
223,"(292, 278, 129, 129)",0.01,0,0.05,0.01,0.03,0,0.91
224,"(291, 278, 130, 130)",0.01,0,0.05,0.01,0.03,0,0.91
225,"(295, 281, 126, 126)",0,0,0.04,0.01,0.02,0,0.93
226,"(293, 282, 126, 126)",0,0,0.04,0.01,0.02,0,0.94
227,"(294, 282, 125, 125)",0,0,0.02,0.01,0.01,0,0.96
228,"(293, 280, 127, 127)",0.01,0,0.04,0.01,0.02,0,0.92
229,"(293, 280, 128, 128)",0,0,0.02,0.01,0.02,0,0.94
230,"(294, 280, 127, 127)",0,0,0.04,0.01,0.02,0,0.92
231,"(294, 282, 125, 125)",0,0,0.06,0.01,0.02,0,0.91
232,"(294, 280, 127, 127)",0,0,0.05,0.01,0.02,0,0.91
233,"(294, 283, 124, 124)",0,0,0.05,0,0.02,0,0.92
234,"(295, 281, 125, 125)",0.01,0,0.12,0,0.04,0,0.82
235,"(293, 280, 127, 127)",0,0,0.06,0,0.02,0,0.91
236,"(293, 280, 127, 127)",0,0,0.07,0,0.02,0,0.9
237,"(295, 283, 123, 123)",0,0,0.09,0,0.02,0,0.88
238,"(293, 280, 127, 127)",0.01,0,0.09,0,0.03,0,0.87
239,"(295, 283, 123, 123)",0,0,0.06,0,0.02,0,0.91
240,"(293, 281, 126, 126)",0.01,0,0.06,0,0.02,0,0.9
241,"(294, 283, 123, 123)",0,0,0.07,0,0.03,0,0.9
242,"(292, 280, 128, 128)",0,0,0.04,0,0.03,0,0.92
243,"(293, 281, 126, 126)",0,0,0.03,0.01,0.02,0,0.95
244,"(292, 280, 128, 128)",0,0,0.04,0.01,0.03,0,0.93
245,"(292, 279, 129, 129)",0.01,0,0.05,0,0.04,0,0.9
246,"(293, 281, 126, 126)",0.01,0,0.03,0,0.02,0,0.94
247,"(293, 281, 126, 126)",0,0,0.03,0.01,0.02,0,0.93
248,"(294, 285, 123, 123)",0,0,0.06,0,0.02,0,0.92
249,"(293, 281, 127, 127)",0,0,0.04,0,0.02,0,0.93
250,"(293, 282, 126, 126)",0,0,0.05,0.01,0.01,0,0.93
251,"(294, 283, 124, 124)",0,0,0.05,0,0.02,0,0.92
252,"(292, 282, 127, 127)",0,0,0.04,0,0.05,0,0.91
253,"(294, 283, 125, 125)",0,0,0.04,0,0.05,0,0.91
254,"(292, 282, 127, 127)",0.01,0,0.06,0,0.06,0,0.88
255,"(293, 282, 126, 126)",0.01,0,0.04,0,0.03,0,0.91
256,"(292, 280, 128, 128)",0,0,0.03,0,0.04,0,0.92
257,"(295, 285, 121, 121)",0.01,0,0.08,0,0.04,0,0.87
258,"(292, 280, 129, 129)",0.01,0,0.05,0.01,0.03,0,0.91
259,"(293, 280, 129, 129)",0,0,0.05,0.01,0.03,0,0.91
260,"(294, 284, 124, 124)",0,0,0.07,0,0.02,0,0.9
261,"(295, 284, 125, 125)",0.01,0,0.07,0,0.03,0,0.89
262,"(291, 279, 130, 130)",0.01,0,0.05,0.01,0.04,0,0.9
263,"(291, 279, 130, 130)",0.01,0,0.06,0,0.04,0,0.88
264,"(292, 280, 129, 129)",0.01,0,0.07,0.01,0.04,0,0.87
265,"(293, 281, 128, 128)",0,0,0.06,0.01,0.03,0,0.89
266,"(293, 282, 126, 126)",0.01,0,0.08,0.01,0.04,0,0.87
267,"(293, 282, 127, 127)",0.01,0,0.09,0.01,0.04,0,0.85
268,"(294, 283, 125, 125)",0.01,0,0.09,0,0.04,0,0.85
269,"(293, 282, 127, 127)",0,0,0.08,0,0.03,0,0.88
270,"(293, 282, 127, 127)",0,0,0.06,0,0.03,0,0.9
271,"(293, 283, 126, 126)",0,0,0.04,0,0.02,0,0.93
272,"(293, 283, 126, 126)",0,0,0.04,0,0.02,0,0.94
273,"(292, 283, 124, 124)",0,0,0.03,0.01,0.02,0,0.95
274,"(293, 285, 122, 122)",0.01,0,0.04,0,0.03,0,0.93
275,"(293, 285, 122, 122)",0.01,0,0.02,0,0.01,0,0.95
276,"(293, 284, 125, 125)",0,0,0.05,0,0.02,0,0.92
277,"(292, 284, 123, 123)",0,0,0.04,0,0.02,0,0.93
278,"(291, 283, 126, 126)",0.01,0,0.05,0.01,0.03,0,0.91
279,"(292, 284, 124, 124)",0,0,0.04,0.01,0.03,0,0.92
280,"(292, 284, 123, 123)",0,0,0.04,0,0.02,0,0.93
281,"(291, 282, 128, 128)",0,0,0.05,0,0.03,0,0.91
282,"(291, 283, 127, 127)",0,0,0.03,0.01,0.02,0,0.94
283,"(292, 284, 123, 123)",0,0,0.03,0,0.02,0,0.95
284,"(291, 283, 127, 127)",0.01,0,0.06,0,0.03,0,0.91
285,"(292, 284, 124, 124)",0.01,0,0.03,0.01,0.02,0,0.94
286,"(289, 278, 132, 132)",0.01,0,0.03,0.01,0.03,0,0.93
287,"(292, 284, 124, 124)",0.01,0,0.04,0.01,0.02,0,0.92
288,"(292, 283, 124, 124)",0,0,0.03,0.01,0.02,0,0.95
289,"(292, 282, 127, 127)",0,0,0.04,0,0.02,0,0.93
290,"(293, 284, 125, 125)",0,0,0.05,0,0.02,0,0.92
291,"(291, 283, 125, 125)",0.01,0,0.04,0.01,0.02,0,0.92
292,"(291, 283, 125, 125)",0.01,0,0.03,0,0.02,0,0.94
293,"(292, 284, 124, 124)",0.01,0,0.06,0.01,0.03,0,0.9
294,"(292, 284, 123, 123)",0,0,0.04,0,0.02,0,0.93
295,"(292, 284, 124, 124)",0.01,0,0.06,0,0.03,0,0.89
296,"(291, 283, 125, 125)",0.01,0,0.04,0,0.03,0,0.91
297,"(292, 284, 123, 123)",0.01,0,0.04,0,0.02,0,0.92
298,"(292, 284, 123, 123)",0.01,0,0.05,0,0.02,0,0.91
299,"(292, 284, 123, 123)",0.01,0,0.04,0.01,0.02,0,0.92
300,"(292, 284, 123, 123)",0,0,0.03,0,0.02,0,0.94
301,"(292, 284, 124, 124)",0.01,0,0.05,0,0.03,0,0.91
302,"(291, 283, 125, 125)",0.01,0,0.05,0.01,0.03,0,0.91
303,"(292, 284, 123, 123)",0.01,0,0.04,0,0.03,0,0.92
304,"(292, 283, 125, 125)",0.01,0,0.04,0,0.03,0,0.93
305,"(293, 284, 124, 124)",0,0,0.04,0.01,0.02,0,0.93
306,"(293, 284, 123, 123)",0.01,0,0.03,0,0.02,0,0.94
307,"(292, 284, 124, 124)",0.01,0,0.08,0,0.03,0,0.87
308,"(293, 284, 123, 123)",0,0,0.02,0.01,0.01,0,0.95
309,"(294, 285, 123, 123)",0,0,0.08,0,0.03,0,0.88
310,"(292, 283, 127, 127)",0,0,0.07,0,0.03,0,0.89
311,"(292, 282, 127, 127)",0,0,0.04,0.01,0.02,0,0.93
312,"(292, 281, 128, 128)",0.01,0,0.06,0,0.04,0,0.88
313,"(292, 282, 127, 127)",0.01,0,0.06,0,0.03,0,0.89
314,"(294, 284, 123, 123)",0,0,0.02,0,0.01,0,0.96
315,"(294, 284, 125, 125)",0,0,0.05,0,0.03,0,0.91
316,"(295, 284, 124, 124)",0.01,0,0.07,0,0.02,0,0.9
317,"(293, 282, 126, 126)",0.01,0,0.03,0,0.02,0,0.93
318,"(293, 282, 127, 127)",0,0,0.06,0,0.02,0,0.91
319,"(293, 281, 127, 127)",0.01,0,0.03,0,0.02,0,0.93
320,"(293, 282, 127, 127)",0,0,0.05,0,0.02,0,0.92
321,"(293, 282, 127, 127)",0.01,0,0.08,0.01,0.04,0,0.87
322,"(294, 283, 126, 126)",0,0,0.08,0,0.03,0.01,0.88
323,"(291, 279, 130, 130)",0.01,0,0.04,0,0.04,0,0.9
324,"(293, 282, 127, 127)",0,0,0.05,0,0.03,0,0.91
325,"(293, 282, 127, 127)",0.01,0,0.04,0.01,0.03,0,0.92
326,"(291, 280, 130, 130)",0.01,0,0.03,0,0.03,0,0.92
327,"(292, 282, 127, 127)",0.01,0,0.06,0,0.03,0,0.89
328,"(292, 280, 129, 129)",0.01,0,0.04,0.01,0.04,0,0.91
329,"(294, 286, 122, 122)",0,0,0.04,0,0.02,0,0.93
330,"(292, 282, 127, 127)",0.01,0,0.05,0,0.03,0,0.91
331,"(292, 282, 127, 127)",0.01,0,0.05,0,0.03,0,0.91
332,"(293, 282, 127, 127)",0.01,0,0.04,0.01,0.02,0,0.92
333,"(293, 282, 127, 127)",0.01,0,0.04,0,0.02,0,0.93
334,"(293, 283, 126, 126)",0.01,0,0.04,0.01,0.02,0,0.93
335,"(295, 285, 123, 123)",0,0,0.03,0,0.02,0,0.94
336,"(292, 283, 125, 125)",0.01,0,0.05,0.01,0.03,0,0.91
337,"(292, 283, 127, 127)",0.01,0,0.04,0.01,0.03,0,0.91
338,"(291, 281, 129, 129)",0.01,0,0.04,0,0.04,0,0.91
339,"(293, 285, 123, 123)",0.01,0,0.06,0,0.03,0,0.9
340,"(293, 284, 124, 124)",0,0,0.02,0.01,0.01,0,0.95
341,"(293, 284, 124, 124)",0,0,0.02,0.01,0.02,0,0.94
342,"(292, 282, 127, 127)",0.01,0,0.04,0,0.03,0,0.92
343,"(291, 281, 129, 129)",0,0,0.03,0,0.03,0,0.93
344,"(293, 285, 123, 123)",0,0,0.03,0,0.02,0,0.94
345,"(293, 284, 125, 125)",0.01,0,0.06,0,0.03,0,0.9
346,"(292, 283, 127, 127)",0.01,0,0.04,0.01,0.02,0,0.92
347,"(293, 282, 128, 128)",0.01,0,0.05,0.01,0.03,0,0.9
348,"(292, 281, 130, 130)",0.01,0,0.04,0,0.03,0,0.92
349,"(293, 282, 128, 128)",0,0,0.03,0,0.02,0,0.94
350,"(293, 284, 127, 127)",0.01,0,0.1,0,0.06,0,0.83
351,"(293, 284, 126, 126)",0.01,0,0.05,0,0.03,0,0.92
352,"(291, 280, 131, 131)",0.01,0,0.04,0,0.03,0,0.92
353,"(292, 281, 129, 129)",0.01,0,0.04,0,0.04,0,0.91
354,"(293, 283, 128, 128)",0.01,0,0.07,0,0.03,0,0.89
355,"(292, 283, 128, 128)",0.01,0,0.04,0.01,0.03,0,0.92
356,"(291, 281, 130, 130)",0.01,0,0.06,0,0.05,0,0.88
357,"(292, 282, 129, 129)",0.01,0,0.06,0,0.03,0,0.9
358,"(292, 282, 129, 129)",0.01,0,0.04,0.01,0.02,0,0.92
359,"(291, 282, 129, 129)",0.01,0,0.06,0,0.03,0,0.88
360,"(293, 284, 127, 127)",0.01,0,0.06,0,0.02,0,0.9
361,"(294, 285, 123, 123)",0,0,0.03,0,0.03,0,0.93
362,"(293, 285, 124, 124)",0.01,0,0.05,0,0.02,0,0.91
363,"(292, 283, 128, 128)",0.01,0,0.07,0,0.03,0,0.89
