,box,angry,disgust,fear,happy,sad,surprise,neutral
20033,"(316, 277, 105, 105)",0.07,0.0,0.18,0.0,0.47,0.01,0.28
20034,"(315, 277, 106, 106)",0.06,0.0,0.23,0.0,0.38,0.02,0.3
20035,"(314, 276, 107, 107)",0.07,0.0,0.13,0.0,0.39,0.01,0.39
20036,"(312, 275, 109, 109)",0.04,0.0,0.19,0.0,0.44,0.02,0.31
20037,"(314, 276, 107, 107)",0.06,0.0,0.1,0.0,0.42,0.0,0.41
20038,"(314, 277, 106, 106)",0.07,0.0,0.16,0.0,0.46,0.01,0.3
20039,"(313, 277, 106, 106)",0.05,0.0,0.19,0.0,0.51,0.01,0.24
20040,"(313, 276, 107, 107)",0.04,0.0,0.07,0.0,0.56,0.0,0.33
20041,"(314, 277, 105, 105)",0.03,0.0,0.13,0.0,0.51,0.0,0.31
20042,"(313, 277, 106, 106)",0.05,0.0,0.18,0.0,0.56,0.01,0.2
20043,"(313, 277, 106, 106)",0.09,0.0,0.09,0.0,0.4,0.01,0.41
20044,"(311, 275, 103, 103)",0.04,0.0,0.08,0.0,0.46,0.0,0.41
20045,"(312, 275, 104, 104)",0.05,0.0,0.08,0.0,0.53,0.0,0.32
20046,"(310, 275, 104, 104)",0.06,0.0,0.06,0.0,0.45,0.0,0.43
20047,"(312, 276, 102, 102)",0.06,0.0,0.11,0.0,0.44,0.0,0.37
20048,"(310, 275, 104, 104)",0.07,0.01,0.1,0.0,0.48,0.0,0.34
20049,"(310, 275, 104, 104)",0.05,0.0,0.08,0.0,0.44,0.0,0.43
20050,"(311, 276, 102, 102)",0.04,0.0,0.09,0.0,0.36,0.0,0.5
20051,"(312, 277, 106, 106)",0.05,0.0,0.26,0.0,0.39,0.01,0.28
20052,"(313, 276, 106, 106)",0.05,0.0,0.11,0.0,0.52,0.01,0.3
20053,"(312, 276, 107, 107)",0.07,0.0,0.12,0.0,0.42,0.01,0.39
20054,"(309, 274, 110, 110)",0.07,0.0,0.23,0.0,0.46,0.01,0.24
20055,"(313, 276, 106, 106)",0.05,0.0,0.14,0.0,0.54,0.01,0.27
20056,"(313, 276, 106, 106)",0.05,0.0,0.15,0.0,0.46,0.02,0.31
20057,"(312, 276, 107, 107)",0.06,0.0,0.13,0.0,0.39,0.01,0.41
20058,"(312, 276, 107, 107)",0.05,0.0,0.14,0.0,0.37,0.01,0.43
20059,"(312, 276, 107, 107)",0.04,0.0,0.1,0.0,0.34,0.01,0.5
20060,"(312, 276, 107, 107)",0.04,0.0,0.09,0.0,0.39,0.0,0.46
20061,"(312, 276, 106, 106)",0.04,0.0,0.09,0.0,0.6,0.0,0.26
20062,"(313, 275, 107, 107)",0.04,0.0,0.09,0.0,0.5,0.01,0.37
20063,"(311, 275, 108, 108)",0.07,0.0,0.12,0.0,0.51,0.01,0.29
20064,"(313, 277, 106, 106)",0.03,0.0,0.15,0.0,0.43,0.01,0.38
20065,"(314, 277, 106, 106)",0.04,0.0,0.19,0.0,0.41,0.03,0.32
20066,"(309, 274, 109, 109)",0.05,0.0,0.06,0.0,0.49,0.0,0.39
20067,"(310, 275, 108, 108)",0.04,0.0,0.05,0.0,0.44,0.0,0.47
20068,"(312, 276, 107, 107)",0.04,0.0,0.03,0.0,0.34,0.0,0.58
20069,"(311, 275, 105, 105)",0.04,0.0,0.05,0.0,0.47,0.0,0.44
20070,"(312, 273, 106, 106)",0.03,0.0,0.02,0.0,0.35,0.0,0.59
20071,"(311, 273, 105, 105)",0.03,0.0,0.06,0.0,0.38,0.0,0.53
20072,"(312, 272, 108, 108)",0.05,0.0,0.06,0.0,0.42,0.0,0.46
20073,"(313, 273, 107, 107)",0.03,0.0,0.08,0.0,0.37,0.0,0.52
20074,"(312, 273, 109, 109)",0.04,0.0,0.13,0.0,0.57,0.01,0.25
20075,"(312, 271, 109, 109)",0.05,0.0,0.07,0.0,0.43,0.01,0.44
20076,"(314, 274, 107, 107)",0.07,0.0,0.11,0.0,0.39,0.01,0.43
20077,"(312, 273, 109, 109)",0.06,0.0,0.12,0.0,0.48,0.01,0.33
20078,"(312, 270, 110, 110)",0.05,0.0,0.11,0.0,0.31,0.01,0.52
20079,"(312, 270, 110, 110)",0.05,0.0,0.14,0.0,0.53,0.01,0.27
20080,"(311, 268, 112, 112)",0.03,0.0,0.06,0.0,0.42,0.0,0.48
20081,"(311, 268, 112, 112)",0.03,0.0,0.06,0.0,0.49,0.01,0.4
20082,"(313, 269, 110, 110)",0.06,0.0,0.11,0.0,0.41,0.02,0.39
20083,"(312, 269, 111, 111)",0.04,0.0,0.08,0.0,0.43,0.01,0.44
20084,"(312, 269, 111, 111)",0.04,0.0,0.09,0.0,0.53,0.0,0.34
20085,"(313, 269, 111, 111)",0.05,0.0,0.1,0.0,0.46,0.01,0.38
20086,"(313, 269, 111, 111)",0.03,0.0,0.07,0.0,0.52,0.0,0.38
20087,"(313, 268, 111, 111)",0.04,0.0,0.07,0.0,0.36,0.0,0.52
20088,"(314, 269, 110, 110)",0.04,0.0,0.13,0.0,0.49,0.0,0.34
20089,"(313, 267, 112, 112)",0.03,0.0,0.05,0.0,0.49,0.0,0.42
20090,"(315, 269, 109, 109)",0.04,0.0,0.07,0.0,0.39,0.0,0.5
20091,"(318, 271, 104, 104)",0.04,0.0,0.07,0.0,0.38,0.0,0.51
20092,"(314, 268, 111, 111)",0.04,0.0,0.05,0.0,0.39,0.0,0.52
20093,"(315, 269, 110, 110)",0.03,0.0,0.07,0.0,0.35,0.0,0.55
20094,"(315, 270, 109, 109)",0.04,0.0,0.05,0.0,0.25,0.0,0.66
20095,"(315, 269, 110, 110)",0.04,0.0,0.06,0.0,0.32,0.0,0.58
20096,"(314, 269, 111, 111)",0.03,0.0,0.03,0.0,0.28,0.0,0.66
20097,"(314, 269, 111, 111)",0.03,0.0,0.06,0.0,0.4,0.0,0.51
20098,"(319, 274, 103, 103)",0.05,0.0,0.05,0.0,0.31,0.0,0.6
20099,"(315, 271, 109, 109)",0.04,0.0,0.04,0.0,0.35,0.0,0.57
20100,"(318, 273, 103, 103)",0.03,0.0,0.03,0.0,0.31,0.0,0.63
20101,"(315, 270, 110, 110)",0.04,0.0,0.07,0.0,0.5,0.0,0.39
20102,"(315, 270, 109, 109)",0.05,0.0,0.05,0.0,0.47,0.0,0.42
20103,"(314, 270, 110, 110)",0.04,0.0,0.05,0.0,0.39,0.0,0.52
20104,"(314, 269, 111, 111)",0.06,0.0,0.05,0.0,0.4,0.0,0.49
20105,"(315, 271, 109, 109)",0.05,0.0,0.06,0.0,0.49,0.0,0.4
20106,"(315, 270, 110, 110)",0.06,0.0,0.1,0.0,0.48,0.01,0.35
20107,"(319, 273, 104, 104)",0.04,0.0,0.06,0.0,0.28,0.0,0.62
20108,"(316, 271, 109, 109)",0.05,0.0,0.14,0.0,0.36,0.01,0.44
20109,"(315, 270, 110, 110)",0.05,0.0,0.07,0.0,0.44,0.01,0.44
20110,"(318, 272, 104, 104)",0.03,0.0,0.03,0.0,0.37,0.0,0.57
20111,"(319, 273, 104, 104)",0.02,0.0,0.03,0.0,0.25,0.0,0.69
20112,"(319, 273, 103, 103)",0.03,0.0,0.04,0.0,0.34,0.0,0.59
20113,"(319, 274, 103, 103)",0.04,0.0,0.04,0.0,0.38,0.0,0.53
20114,"(319, 273, 104, 104)",0.02,0.0,0.05,0.0,0.26,0.0,0.67
20115,"(316, 271, 109, 109)",0.05,0.0,0.07,0.0,0.48,0.0,0.4
20116,"(319, 273, 103, 103)",0.03,0.0,0.05,0.0,0.52,0.0,0.39
20117,"(317, 272, 105, 105)",0.03,0.0,0.04,0.0,0.5,0.0,0.42
20118,"(314, 271, 111, 111)",0.03,0.0,0.1,0.0,0.43,0.0,0.43
20119,"(317, 273, 104, 104)",0.03,0.0,0.04,0.0,0.42,0.0,0.51
20120,"(315, 271, 110, 110)",0.05,0.0,0.11,0.0,0.44,0.02,0.38
20121,"(316, 272, 106, 106)",0.03,0.0,0.05,0.0,0.4,0.0,0.51
20122,"(315, 271, 109, 109)",0.05,0.0,0.06,0.0,0.52,0.0,0.37
20123,"(315, 272, 109, 109)",0.05,0.0,0.09,0.0,0.32,0.01,0.53
20124,"(315, 272, 109, 109)",0.08,0.0,0.08,0.0,0.5,0.01,0.33
20125,"(318, 273, 104, 104)",0.05,0.0,0.05,0.0,0.64,0.0,0.27
20126,"(317, 272, 105, 105)",0.03,0.0,0.05,0.0,0.56,0.0,0.37
20127,"(317, 273, 105, 105)",0.03,0.0,0.07,0.0,0.52,0.0,0.37
20128,"(315, 271, 110, 110)",0.05,0.0,0.15,0.0,0.43,0.02,0.35
20129,"(316, 272, 109, 109)",0.04,0.0,0.15,0.0,0.35,0.01,0.44
20130,"(316, 273, 109, 109)",0.06,0.0,0.18,0.0,0.45,0.0,0.31
20131,"(316, 274, 104, 104)",0.06,0.0,0.03,0.0,0.42,0.0,0.48
20132,"(317, 274, 103, 103)",0.03,0.0,0.04,0.0,0.33,0.01,0.59
20133,"(314, 271, 110, 110)",0.04,0.0,0.08,0.0,0.54,0.01,0.34
20134,"(317, 274, 104, 104)",0.05,0.0,0.09,0.0,0.39,0.01,0.46
20135,"(316, 273, 104, 104)",0.03,0.0,0.05,0.0,0.42,0.0,0.5
20136,"(318, 274, 103, 103)",0.04,0.0,0.07,0.0,0.57,0.0,0.32
20137,"(315, 274, 104, 104)",0.03,0.0,0.03,0.0,0.31,0.0,0.63
20138,"(314, 273, 106, 106)",0.03,0.0,0.03,0.0,0.42,0.0,0.52
20139,"(314, 274, 106, 106)",0.04,0.0,0.04,0.0,0.51,0.0,0.41
20140,"(315, 274, 105, 105)",0.05,0.0,0.04,0.0,0.4,0.0,0.51
20141,"(314, 271, 109, 109)",0.05,0.0,0.03,0.0,0.33,0.0,0.58
20142,"(316, 272, 105, 105)",0.07,0.0,0.04,0.0,0.37,0.0,0.52
20143,"(315, 268, 109, 109)",0.03,0.0,0.06,0.0,0.36,0.0,0.54
20144,"(315, 269, 108, 108)",0.06,0.0,0.07,0.0,0.44,0.0,0.43
20145,"(314, 268, 110, 110)",0.04,0.0,0.05,0.0,0.36,0.0,0.55
20146,"(315, 268, 110, 110)",0.04,0.0,0.05,0.0,0.35,0.0,0.56
20147,"(316, 269, 108, 108)",0.05,0.0,0.08,0.0,0.41,0.0,0.45
20148,"(319, 270, 105, 105)",0.04,0.0,0.06,0.0,0.26,0.0,0.64
20149,"(318, 270, 105, 105)",0.04,0.0,0.06,0.0,0.39,0.0,0.5
20150,"(318, 270, 105, 105)",0.05,0.0,0.03,0.0,0.21,0.0,0.71
20151,"(315, 268, 109, 109)",0.04,0.0,0.04,0.0,0.31,0.0,0.61
20152,"(316, 268, 108, 108)",0.03,0.0,0.04,0.0,0.27,0.0,0.66
20153,"(316, 268, 109, 109)",0.04,0.0,0.09,0.0,0.4,0.0,0.46
20154,"(319, 270, 105, 105)",0.03,0.0,0.03,0.0,0.21,0.0,0.72
20155,"(319, 270, 105, 105)",0.03,0.0,0.04,0.0,0.28,0.0,0.65
20156,"(318, 269, 106, 106)",0.02,0.0,0.03,0.0,0.22,0.0,0.73
20157,"(319, 270, 106, 106)",0.03,0.0,0.04,0.0,0.3,0.0,0.63
20158,"(319, 270, 105, 105)",0.02,0.0,0.04,0.0,0.19,0.0,0.75
20159,"(319, 270, 106, 106)",0.04,0.0,0.07,0.0,0.31,0.0,0.58
20160,"(320, 270, 105, 105)",0.02,0.0,0.03,0.0,0.22,0.0,0.72
20161,"(316, 268, 110, 110)",0.02,0.0,0.07,0.0,0.35,0.0,0.55
20162,"(318, 270, 107, 107)",0.05,0.0,0.06,0.0,0.3,0.0,0.58
20163,"(319, 271, 105, 105)",0.03,0.0,0.04,0.0,0.26,0.0,0.66
20164,"(317, 270, 107, 107)",0.04,0.0,0.05,0.0,0.24,0.0,0.66
20165,"(319, 270, 106, 106)",0.04,0.0,0.05,0.0,0.26,0.0,0.66
20166,"(318, 271, 105, 105)",0.03,0.0,0.03,0.0,0.23,0.0,0.71
20167,"(315, 268, 111, 111)",0.03,0.0,0.08,0.0,0.37,0.0,0.52
20168,"(316, 269, 109, 109)",0.04,0.0,0.07,0.0,0.31,0.0,0.57
20169,"(316, 269, 109, 109)",0.04,0.0,0.05,0.0,0.33,0.0,0.57
20170,"(316, 269, 109, 109)",0.03,0.0,0.08,0.0,0.39,0.0,0.5
20171,"(317, 270, 107, 107)",0.03,0.0,0.06,0.0,0.31,0.0,0.58
20172,"(315, 268, 111, 111)",0.03,0.0,0.07,0.0,0.42,0.0,0.48
20173,"(318, 270, 107, 107)",0.03,0.0,0.05,0.0,0.31,0.0,0.61
20174,"(315, 268, 112, 112)",0.03,0.0,0.05,0.0,0.37,0.0,0.54
20175,"(315, 269, 111, 111)",0.04,0.0,0.06,0.0,0.35,0.0,0.54
20176,"(318, 270, 108, 108)",0.04,0.0,0.03,0.0,0.2,0.0,0.73
20177,"(317, 271, 106, 106)",0.04,0.0,0.05,0.0,0.19,0.0,0.72
20178,"(318, 271, 106, 106)",0.04,0.0,0.06,0.0,0.2,0.0,0.69
20179,"(317, 271, 106, 106)",0.03,0.0,0.07,0.0,0.35,0.0,0.55
20180,"(318, 271, 106, 106)",0.04,0.0,0.06,0.0,0.27,0.0,0.62
20181,"(318, 271, 107, 107)",0.04,0.0,0.07,0.0,0.35,0.0,0.54
20182,"(318, 271, 106, 106)",0.04,0.0,0.07,0.0,0.41,0.0,0.47
20183,"(317, 270, 110, 110)",0.04,0.0,0.09,0.0,0.28,0.01,0.57
20184,"(316, 270, 110, 110)",0.03,0.0,0.1,0.0,0.31,0.01,0.55
20185,"(315, 269, 111, 111)",0.04,0.0,0.09,0.0,0.48,0.01,0.39
20186,"(319, 272, 105, 105)",0.04,0.0,0.06,0.0,0.32,0.0,0.59
20187,"(319, 271, 106, 106)",0.04,0.0,0.03,0.0,0.25,0.0,0.68
20188,"(317, 271, 109, 109)",0.04,0.0,0.09,0.0,0.37,0.0,0.5
20189,"(319, 273, 104, 104)",0.04,0.0,0.07,0.0,0.35,0.0,0.55
20190,"(316, 271, 109, 109)",0.06,0.0,0.11,0.0,0.29,0.01,0.51
20191,"(315, 270, 110, 110)",0.03,0.0,0.1,0.0,0.48,0.0,0.38
20192,"(319, 273, 104, 104)",0.05,0.0,0.06,0.0,0.32,0.0,0.55
20193,"(319, 273, 103, 103)",0.03,0.0,0.06,0.0,0.18,0.0,0.73
20194,"(319, 273, 104, 104)",0.04,0.0,0.06,0.0,0.25,0.0,0.65
20195,"(318, 273, 105, 105)",0.04,0.0,0.06,0.0,0.2,0.0,0.71
20196,"(319, 273, 104, 104)",0.04,0.0,0.08,0.0,0.19,0.01,0.68
20197,"(319, 274, 103, 103)",0.04,0.0,0.08,0.0,0.27,0.0,0.61
20198,"(318, 273, 105, 105)",0.05,0.0,0.06,0.0,0.29,0.0,0.6
20199,"(317, 273, 106, 106)",0.06,0.0,0.09,0.0,0.21,0.01,0.63
20200,"(315, 272, 107, 107)",0.05,0.0,0.07,0.0,0.27,0.0,0.6
20201,"(317, 273, 105, 105)",0.05,0.0,0.11,0.0,0.35,0.01,0.49
20202,"(318, 273, 104, 104)",0.04,0.0,0.1,0.0,0.38,0.01,0.47
20203,"(317, 273, 106, 106)",0.04,0.0,0.1,0.0,0.32,0.01,0.53
20204,"(316, 274, 105, 105)",0.04,0.0,0.05,0.0,0.27,0.0,0.63
20205,"(316, 274, 105, 105)",0.05,0.0,0.08,0.0,0.45,0.0,0.41
20206,"(319, 276, 104, 104)",0.04,0.0,0.07,0.0,0.38,0.0,0.5
20207,"(320, 276, 104, 104)",0.07,0.0,0.08,0.0,0.33,0.01,0.51
20208,"(319, 276, 105, 105)",0.06,0.0,0.09,0.0,0.46,0.0,0.38
20209,"(319, 276, 105, 105)",0.07,0.0,0.11,0.0,0.5,0.01,0.32
20210,"(321, 277, 105, 105)",0.08,0.0,0.17,0.0,0.27,0.01,0.45
20211,"(318, 275, 107, 107)",0.05,0.01,0.13,0.0,0.4,0.01,0.4
20212,"(318, 276, 106, 106)",0.07,0.0,0.15,0.0,0.37,0.01,0.4
20213,"(319, 277, 105, 105)",0.06,0.0,0.11,0.0,0.34,0.01,0.48
20214,"(319, 277, 105, 105)",0.04,0.0,0.16,0.0,0.43,0.0,0.36
20215,"(320, 278, 104, 104)",0.09,0.0,0.1,0.0,0.44,0.0,0.35
20216,"(319, 277, 105, 105)",0.08,0.0,0.18,0.0,0.3,0.02,0.42
20217,"(319, 278, 104, 104)",0.1,0.0,0.15,0.01,0.32,0.02,0.4
20218,"(319, 277, 105, 105)",0.06,0.0,0.15,0.0,0.42,0.01,0.35
20219,"(320, 278, 104, 104)",0.06,0.0,0.09,0.0,0.22,0.02,0.6
20220,"(319, 278, 105, 105)",0.08,0.0,0.21,0.0,0.43,0.02,0.26
20221,"(319, 278, 105, 105)",0.08,0.01,0.31,0.0,0.43,0.01,0.16
20222,"(319, 278, 104, 104)",0.05,0.0,0.11,0.0,0.34,0.01,0.49
20223,"(316, 275, 109, 109)",0.06,0.0,0.14,0.0,0.49,0.01,0.3
20224,"(316, 276, 108, 108)",0.06,0.0,0.13,0.0,0.48,0.01,0.31
20225,"(316, 274, 109, 109)",0.06,0.01,0.16,0.0,0.44,0.01,0.31
20226,"(315, 275, 109, 109)",0.07,0.0,0.1,0.0,0.49,0.01,0.33
20227,"(315, 274, 110, 110)",0.08,0.0,0.18,0.0,0.43,0.01,0.3
20228,"(315, 275, 108, 108)",0.07,0.0,0.15,0.0,0.43,0.01,0.34
20229,"(315, 274, 110, 110)",0.06,0.0,0.18,0.0,0.48,0.01,0.27
20230,"(318, 278, 104, 104)",0.07,0.0,0.12,0.0,0.43,0.01,0.37
20231,"(315, 275, 109, 109)",0.07,0.0,0.14,0.0,0.42,0.01,0.37
20232,"(316, 274, 109, 109)",0.07,0.0,0.1,0.0,0.52,0.0,0.3
20233,"(316, 275, 109, 109)",0.07,0.0,0.14,0.0,0.47,0.02,0.29
20234,"(316, 276, 108, 108)",0.06,0.0,0.14,0.0,0.52,0.01,0.27
20235,"(316, 275, 109, 109)",0.06,0.0,0.14,0.0,0.52,0.01,0.27
20236,"(315, 275, 109, 109)",0.08,0.0,0.15,0.0,0.47,0.01,0.29
20237,"(315, 275, 109, 109)",0.08,0.0,0.11,0.0,0.52,0.01,0.27
20238,"(315, 276, 109, 109)",0.06,0.0,0.13,0.0,0.5,0.01,0.3
20239,"(316, 276, 108, 108)",0.05,0.0,0.14,0.0,0.55,0.01,0.25
20240,"(315, 275, 109, 109)",0.04,0.0,0.17,0.0,0.51,0.01,0.27
20241,"(315, 275, 110, 110)",0.04,0.0,0.24,0.0,0.45,0.03,0.24
20242,"(315, 276, 108, 108)",0.06,0.0,0.15,0.0,0.48,0.01,0.3
20243,"(315, 275, 109, 109)",0.04,0.0,0.14,0.0,0.53,0.01,0.28
20244,"(316, 276, 108, 108)",0.07,0.0,0.13,0.0,0.51,0.01,0.28
20245,"(316, 276, 107, 107)",0.06,0.0,0.12,0.0,0.45,0.01,0.35
20246,"(316, 276, 108, 108)",0.06,0.0,0.16,0.0,0.51,0.01,0.26
20247,"(316, 276, 108, 108)",0.07,0.0,0.13,0.0,0.49,0.01,0.31
20248,"(316, 276, 108, 108)",0.05,0.0,0.15,0.0,0.49,0.01,0.29
20249,"(315, 276, 108, 108)",0.07,0.0,0.12,0.0,0.45,0.01,0.35
20250,"(316, 277, 107, 107)",0.06,0.0,0.11,0.0,0.54,0.01,0.28
20251,"(315, 276, 109, 109)",0.05,0.0,0.14,0.0,0.42,0.02,0.37
20252,"(314, 275, 110, 110)",0.05,0.0,0.13,0.0,0.45,0.01,0.35
20253,"(315, 276, 108, 108)",0.07,0.0,0.17,0.0,0.51,0.01,0.23
20254,"(315, 275, 109, 109)",0.06,0.0,0.16,0.0,0.49,0.01,0.28
20255,"(315, 275, 109, 109)",0.06,0.0,0.13,0.0,0.47,0.0,0.34
20256,"(314, 275, 109, 109)",0.08,0.0,0.13,0.0,0.49,0.01,0.29
20257,"(315, 276, 108, 108)",0.08,0.0,0.1,0.0,0.45,0.01,0.36
20258,"(315, 277, 108, 108)",0.05,0.0,0.19,0.0,0.42,0.02,0.32
20259,"(316, 277, 107, 107)",0.05,0.0,0.11,0.0,0.37,0.01,0.45
20260,"(315, 276, 108, 108)",0.04,0.0,0.1,0.0,0.33,0.01,0.52
20261,"(315, 274, 109, 109)",0.05,0.0,0.1,0.0,0.41,0.01,0.43
20262,"(318, 277, 105, 105)",0.06,0.0,0.11,0.0,0.42,0.01,0.38
20263,"(314, 274, 109, 109)",0.05,0.0,0.07,0.01,0.34,0.0,0.53
20264,"(315, 275, 109, 109)",0.03,0.0,0.07,0.0,0.41,0.0,0.48
20265,"(315, 275, 108, 108)",0.05,0.0,0.05,0.0,0.42,0.0,0.48
20266,"(317, 276, 106, 106)",0.04,0.0,0.06,0.0,0.37,0.0,0.52
20267,"(315, 272, 110, 110)",0.04,0.0,0.09,0.0,0.26,0.0,0.6
20268,"(314, 272, 109, 109)",0.05,0.0,0.08,0.0,0.31,0.0,0.56
20269,"(314, 272, 110, 110)",0.05,0.0,0.12,0.0,0.44,0.01,0.38
20270,"(315, 273, 109, 109)",0.03,0.0,0.1,0.0,0.45,0.01,0.41
20271,"(316, 274, 105, 105)",0.05,0.0,0.06,0.0,0.36,0.01,0.51
20272,"(315, 273, 106, 106)",0.03,0.0,0.04,0.0,0.28,0.0,0.65
20273,"(314, 273, 108, 108)",0.06,0.0,0.08,0.0,0.53,0.0,0.33
20274,"(319, 276, 105, 105)",0.04,0.0,0.06,0.0,0.29,0.0,0.6
20275,"(319, 276, 105, 105)",0.06,0.0,0.1,0.0,0.39,0.01,0.44
20276,"(315, 274, 106, 106)",0.06,0.0,0.07,0.0,0.48,0.0,0.39
20277,"(315, 273, 106, 106)",0.06,0.0,0.06,0.0,0.56,0.0,0.32
20278,"(318, 276, 105, 105)",0.1,0.0,0.12,0.0,0.45,0.01,0.32
20279,"(319, 276, 105, 105)",0.08,0.0,0.11,0.0,0.48,0.0,0.33
20280,"(320, 277, 104, 104)",0.07,0.0,0.09,0.0,0.47,0.0,0.36
20281,"(320, 277, 103, 103)",0.04,0.0,0.12,0.0,0.45,0.0,0.37
20282,"(319, 277, 104, 104)",0.04,0.0,0.12,0.0,0.39,0.01,0.43
20283,"(319, 277, 105, 105)",0.05,0.0,0.11,0.0,0.31,0.01,0.52
20284,"(319, 277, 104, 104)",0.07,0.0,0.11,0.0,0.4,0.0,0.42
20285,"(318, 276, 105, 105)",0.06,0.0,0.11,0.0,0.49,0.01,0.33
20286,"(319, 277, 104, 104)",0.08,0.0,0.12,0.0,0.4,0.01,0.39
20287,"(319, 278, 104, 104)",0.07,0.0,0.17,0.0,0.54,0.01,0.21
20288,"(320, 278, 103, 103)",0.06,0.0,0.1,0.0,0.46,0.01,0.36
20289,"(319, 277, 104, 104)",0.06,0.0,0.14,0.0,0.38,0.02,0.4
20290,"(319, 277, 105, 105)",0.09,0.0,0.15,0.0,0.39,0.02,0.35
20291,"(320, 277, 105, 105)",0.08,0.0,0.2,0.0,0.37,0.02,0.34
20292,"(320, 278, 103, 103)",0.05,0.0,0.08,0.0,0.36,0.0,0.51
20293,"(319, 277, 105, 105)",0.05,0.0,0.11,0.0,0.42,0.0,0.41
20294,"(320, 277, 104, 104)",0.05,0.0,0.1,0.0,0.34,0.01,0.51
20295,"(319, 278, 104, 104)",0.06,0.0,0.15,0.0,0.41,0.01,0.36
20296,"(319, 277, 105, 105)",0.05,0.0,0.15,0.0,0.39,0.01,0.4
20297,"(319, 278, 103, 103)",0.06,0.0,0.1,0.0,0.37,0.01,0.46
20298,"(317, 276, 106, 106)",0.05,0.0,0.16,0.0,0.45,0.01,0.33
20299,"(318, 276, 106, 106)",0.04,0.0,0.09,0.0,0.52,0.0,0.34
20300,"(318, 277, 105, 105)",0.04,0.0,0.14,0.0,0.45,0.01,0.36
20301,"(319, 277, 106, 106)",0.05,0.0,0.23,0.0,0.32,0.02,0.38
20302,"(318, 277, 105, 105)",0.04,0.0,0.15,0.0,0.47,0.0,0.34
20303,"(320, 278, 104, 104)",0.06,0.0,0.17,0.0,0.39,0.02,0.36
20304,"(320, 277, 104, 104)",0.06,0.0,0.1,0.0,0.29,0.02,0.53
20305,"(319, 277, 105, 105)",0.06,0.0,0.12,0.0,0.44,0.01,0.38
20306,"(321, 279, 102, 102)",0.03,0.0,0.06,0.0,0.26,0.0,0.64
20307,"(319, 278, 104, 104)",0.04,0.0,0.07,0.0,0.33,0.0,0.55
20308,"(319, 278, 104, 104)",0.05,0.0,0.08,0.0,0.31,0.0,0.55
20309,"(319, 278, 104, 104)",0.05,0.0,0.06,0.0,0.28,0.0,0.61
20310,"(319, 278, 104, 104)",0.04,0.0,0.06,0.0,0.27,0.0,0.63
20311,"(319, 277, 105, 105)",0.05,0.0,0.07,0.0,0.25,0.0,0.62
20312,"(319, 277, 104, 104)",0.03,0.0,0.05,0.0,0.24,0.0,0.68
20313,"(319, 278, 103, 103)",0.05,0.0,0.07,0.0,0.33,0.0,0.54
20314,"(319, 277, 104, 104)",0.06,0.0,0.07,0.0,0.25,0.0,0.62
20315,"(319, 276, 105, 105)",0.03,0.0,0.05,0.0,0.26,0.0,0.66
20316,"(318, 276, 106, 106)",0.04,0.0,0.09,0.0,0.34,0.0,0.53
20317,"(313, 274, 107, 107)",0.05,0.0,0.05,0.0,0.31,0.0,0.59
20318,"(317, 275, 106, 106)",0.05,0.0,0.13,0.01,0.32,0.01,0.48
20319,"(318, 275, 106, 106)",0.06,0.0,0.09,0.0,0.32,0.01,0.52
20320,"(318, 275, 105, 105)",0.05,0.0,0.09,0.0,0.31,0.0,0.55
20321,"(314, 273, 108, 108)",0.09,0.0,0.09,0.01,0.31,0.0,0.49
20322,"(319, 275, 105, 105)",0.04,0.0,0.12,0.0,0.27,0.01,0.56
20323,"(313, 273, 109, 109)",0.1,0.0,0.18,0.0,0.39,0.01,0.31
20324,"(315, 273, 107, 107)",0.09,0.0,0.2,0.01,0.23,0.03,0.44
20325,"(315, 273, 107, 107)",0.07,0.0,0.12,0.0,0.31,0.02,0.48
20326,"(314, 273, 108, 108)",0.06,0.0,0.13,0.0,0.4,0.01,0.4
20327,"(313, 272, 109, 109)",0.04,0.0,0.07,0.0,0.36,0.0,0.52
20328,"(316, 273, 106, 106)",0.06,0.0,0.09,0.0,0.47,0.01,0.36
20329,"(316, 273, 107, 107)",0.09,0.0,0.06,0.0,0.33,0.0,0.51
20330,"(317, 273, 106, 106)",0.07,0.0,0.09,0.0,0.38,0.01,0.44
20331,"(318, 274, 104, 104)",0.06,0.0,0.04,0.0,0.25,0.0,0.64
20332,"(317, 274, 105, 105)",0.11,0.0,0.1,0.0,0.22,0.01,0.54
20333,"(317, 272, 107, 107)",0.06,0.0,0.07,0.0,0.24,0.01,0.62
20334,"(317, 273, 106, 106)",0.07,0.0,0.13,0.0,0.23,0.02,0.54
20335,"(317, 272, 108, 108)",0.05,0.0,0.08,0.0,0.32,0.0,0.54
20336,"(316, 272, 108, 108)",0.04,0.0,0.06,0.0,0.33,0.0,0.57
20337,"(318, 273, 106, 106)",0.05,0.0,0.1,0.0,0.28,0.01,0.56
20338,"(318, 273, 106, 106)",0.06,0.0,0.14,0.0,0.31,0.02,0.47
20339,"(318, 273, 106, 106)",0.07,0.0,0.16,0.0,0.26,0.03,0.47
20340,"(319, 273, 106, 106)",0.06,0.0,0.11,0.01,0.2,0.02,0.6
20341,"(319, 274, 105, 105)",0.04,0.0,0.15,0.01,0.19,0.02,0.59
20342,"(317, 272, 108, 108)",0.11,0.0,0.25,0.01,0.29,0.07,0.27
